,Tweet, No. Likes,Time,No. Retweets
121,RT @aliadam70: @stcpay_ksa طيب انا محول فلوس من محفظة هنقرشتيشن من ٣ ايام و ما ظهرت عندي في اس تي سي   باي وانخصمت من المحفظة ممكن توضيح ال…,0,2022-02-20 15:20:50+00:00,2
122,RT @BPczP89bK6P2jLf: @AppMrsool الفلوس فين قد انتهت صيانه اس تي سي باي,0,2022-02-20 15:17:57+00:00,1
123,RT @Rehamabd93: @stcpay_ksa السلام عليكم حولت فلوس من اس تي سي باي لحسابي بالبنك من يوم الخميس و لسا ما وصلت؟,0,2022-02-20 15:16:51+00:00,1
124,@stcpay_ksa السلام عليكم حولت فلوس من اس تي سي باي لحسابي بالبنك من يوم الخميس و لسا ما وصلت؟,1,2022-02-20 15:02:39+00:00,1
125,@shokranlak @AppMrsool انا نفس قصتك بس التحويل ف اس تي سي باي لسى معلق,0,2022-02-20 14:57:54+00:00,0
126,@AppMrsool الفلوس فين قد انتهت صيانه اس تي سي باي,1,2022-02-20 14:51:27+00:00,1
127,@stcpay_ksa تم ايداع مبلغ في حساب اس تي سي باي وظهر مبلغ اقل ب٢٣٠٠ ريال من يومين وللان لا يوجد استجابة منكم او من التطبيق,0,2022-02-20 14:09:39+00:00,0
128,"RT @ICalamar9: @D2if @urpay_sa فعلا يور باي يردون عليك فورا كانهم بنك 
اس تي سي وصخين ياخي ماعندهم دعم فني يسحبون عليك @stcpay_ksa #مقاطعة_…",0,2022-02-20 13:12:30+00:00,3
129,RT @aljo0ohra_: بعد اللي صار للناس مع اس تي سي باي صار ضروري الواحد يحط له مبلغ مصروف على جنب لمثل هالايام ، الله يعينهم 🥲,0,2022-02-20 13:05:38+00:00,13
130,@0Iwzy @AppMrsool هل انحلت مشكلة اس تي سي باي يعني لو اشتغلت بتتحول الفلوس ل اس تي سي او لا,0,2022-02-20 12:57:14+00:00,0
131,"RT @ICalamar9: @D2if @urpay_sa فعلا يور باي يردون عليك فورا كانهم بنك 
اس تي سي وصخين ياخي ماعندهم دعم فني يسحبون عليك @stcpay_ksa #مقاطعة_…",0,2022-02-20 12:39:08+00:00,3
132,RT @vly6666_lo: @stcpay_ksa سلام عليكم انا سويت حواله داخليه وللاسف ماوصل المبلغ للبنك اللي طلبت تحويل عليه علما ان المبلغ انخصم من من تطبي…,0,2022-02-20 11:33:11+00:00,1
133,@stcpay_ksa سلام عليكم انا سويت حواله داخليه وللاسف ماوصل المبلغ للبنك اللي طلبت تحويل عليه علما ان المبلغ انخصم من من تطبيق اس تي سي باي ممكن اعرف الفلوس وين راحت وكيف ارجعها,1,2022-02-20 11:22:23+00:00,1
134,"RT @abdulrh32116366: @stcpay_ksa 

تم اضافة مبلغ الي حسابي في اس تي سي بي عن طريق ابل اس تي سي باي ولم يتم اضافة المبلغ الي الحفظه وحاولت ا…",0,2022-02-20 10:50:04+00:00,1
135,@abdullyh3 @anb_bank احد حولك من اس تي سي باي نفس المبلغ الايام الماضية؟,0,2022-02-20 10:47:46+00:00,0
136,@AppMrsool لي 3 ايام من وصلت الطلبية والى الآن ماجاتني قيمة الطلبية وتتحججون ان تطبيق اس تي سي باي عطلان؟! التطبيق من أمس شغال بس انتوا اللي حاجزين الفلوس,0,2022-02-20 10:24:06+00:00,0
137,RT @Nasser_00m: @stcpay_ksa الحين فلوسي معلقه وما وصلت الحساب لي يا اس تي سي باي يرضيكم الحين يعني,0,2022-02-20 09:22:53+00:00,1
138,RT @Hrf87066959: القاها من الراجحي اللي مجمدين حسابي عشان هوية ولا اس تي سي باي الزفت اللي معلق وطير فلوسي 💔,0,2022-02-20 09:22:46+00:00,1
139,"@stcpay_ksa 

تم اضافة مبلغ الي حسابي في اس تي سي بي عن طريق ابل اس تي سي باي ولم يتم اضافة المبلغ الي الحفظه وحاولت اتواصل مع الدعم عن طريق البرنامج ولم يتم الرد لاكثر من خمس ساعات اتمني حل المشكله",1,2022-02-20 09:20:49+00:00,1
140,"@alsev_4 اس تي سي باي ذا بنك ولهم بطاقة الخ الخ 
مثل الراجحي يعني",0,2022-02-20 09:19:46+00:00,0
141,RT @ATMH95: مدري كيف هيئة الإتصالات @CITC_SA و البنك المركزي السعودي @SAMA_GOV   يرخصون لشركة الاتصالات بخدمة اس تي سي باي @stcpay_ksa  في…,0,2022-02-20 09:09:40+00:00,1
142,"@AppMrsool يا اخوان المبالغ تبع الطلبات ما توصلني على حسابي اس تي سي باي
للحين ٨ طلبات ومن سته ايام ولا وصلني فلوسها وكل ما رفعت شكوى قلتو في اقرب وقت متى هذا الوقت ابغا افهم.. بعد ساعه ساعتين يوم شهر سنه اعطونا شي اكييد فلوسي كللها محجوزه في حسابكم وانا ماني لاقي قيمه فطور اتمنى تجاوب",0,2022-02-20 08:42:00+00:00,0
143,"@AppMrsool يا اخوان المبالغ تبع الطلبات ما توصلني على حسابي اس تي سي باي
للحين ٨ طلبات ومن سته ايام ولا وصلني فلوسها وكل ما رفعت شكوى قلتو في اقرب وقت متى هذا الوقت ابغا افهم.. بعد ساعه ساعتين يوم شهر سنه اعطونا شي اكييد فلوسي كللها محجوزه في حسابكم وانا ماني لاقي قيمه فطور اتمنى تجاوب",0,2022-02-20 08:36:17+00:00,0
144,"@AppMrsool يا اخوان المبالغ تبع الطلبات ما توصلني على حسابي اس تي سي باي
للحين ٨ طلبات ومن سته ايام ولا وصلني فلوسها وكل ما رفعت شكوى قلتو في اقرب وقت متى هذا الوقت ابغا افهم.. بعد ساعه ساعتين يوم شهر سنه اعطونا شي اكييد فلوسي كللها محجوزه في حسابكم وانا ماني لاقي قيمه فطور اتمنى تجاوب",0,2022-02-20 08:34:58+00:00,0
145,"@D2if @urpay_sa فعلا يور باي يردون عليك فورا كانهم بنك 
اس تي سي وصخين ياخي ماعندهم دعم فني يسحبون عليك @stcpay_ksa #مقاطعة_STCPAY_الحراميه",3,2022-02-20 08:25:20+00:00,3
146,"@AppMrsool يا اخوان المبالغ تبع الطلبات ما توصلني على حسابي اس تي سي باي
للحين ٨ طلبات ومن سته ايام ولا وصلني فلوسها وكل ما رفعت شكوى قلتو في اقرب وقت متى هذا الوقت ابغا افهم.. بعد ساعه ساعتين يوم شهر سنه اعطونا شي اكييد فلوسي كللها محجوزه في حسابكم وانا ماني لاقي قيمه فطور اتمنى تجاوب",0,2022-02-20 08:15:55+00:00,0
147,"@AppMrsool يا اخوان المبالغ تبع الطلبات ما توصلني على حسابي اس تي سي باي
للحين ٨ طلبات ومن سته ايام ولا وصلني فلوسها وكل ما رفعت شكوى قلتو في اقرب وقت.. متى هذا الوقت ابغا افهم.. بعد ساعه ساعتين يوم شهر سنه اعطونا شي اكييد فلوسي كللها محجوزه في حسابكم وانا ماني لاقي قيمه فطور اتمنى تجاوب",1,2022-02-20 08:14:22+00:00,0
148,@stcpay_ksa احاول اتواصل مع احد من موقعكم ومافي رد ليه ؟ حولت فلوسي من اس تي سي باي الى بنك الراجحي من يوم الخميس والى الان ما وصلت الحواله https://t.co/y0L2qC4s5F,0,2022-02-20 07:36:31+00:00,0
149,@stcpay_ksa طيب انا محول فلوس من محفظة هنقرشتيشن من ٣ ايام و ما ظهرت عندي في اس تي سي   باي وانخصمت من المحفظة ممكن توضيح السبب,1,2022-02-20 07:32:35+00:00,2
150,@AlRajhiBankCare @mjydalnzy12 الراجحي فالتطبيق معطيني مبلغ واجي استخدمه فالابل باي ويطلع لي رفض واحول من اس تي سي باي للحشابي ولا تتحول الفلوس ؟!,0,2022-02-20 06:46:21+00:00,0
151,"""إس تي سي باي"": عطل فني وراء توقف النظام.. وتم حل المشكلة وعودة التطبيق والخدمات للعمل بشكل سليم، وللتفاصيل
https://t.co/xwweTaCPrp 
 #الجُمان",0,2022-02-20 05:37:58+00:00,0
152,"""إس تي سي باي"": عطل فني وراء توقف النظام.. وتم حل المشكلة وعودة التطبيق والخدمات للعمل بشكل سليم
https://t.co/MKyigZs81n",0,2022-02-20 05:35:07+00:00,0
153,@A_MQQ @ayr5o4 ماقد جاني كاش باك في اس تي سي باي ع كثر ماستخدمه,0,2022-02-20 05:32:18+00:00,0
154,@HungerStation @Talal334 وليش كذا حولت فلوسي علي اس تي سي باي والي الان ما وصلت ليش كذا سوينا كل السبل والحلول ولا استفدنا منكم بشيء... حرام فلوسي تروح كذا ممكن رقم المرجعي للحواله,0,2022-02-20 04:27:07+00:00,0
155,شسالفه رصيد بلايستيشن ؟ لاني قادره اشريه من اس تي سي باي ولا من الراجحي؟؟؟,0,2022-02-19 23:10:19+00:00,0
156,"@ilullaby_ بس وقت معين.
اس تي سي باي ١/٣ المرات اللي افتحه فيها يسوي لي مشاكل.
ما اقدر اضمنه ابد لو احط كل فلوسي هناك ويرفض يدخلني يومين وش بسوي؟",1,2022-02-19 22:47:24+00:00,1
157,"@Tmemian هلله واظن صار اسمه هلا والإنماء باي مانجحوا ومالهم تقريباً ذكر مقارنة باس تي سي باي.. موبايلي لو سوتها فهي غبيه بامتياز لان مالها اي وجه منافسه بين تطور البنوك المضطرد وشراسة اس تي سي..

اما البنوك الجديدة ياهلابهم والله.. بتكون اضافة قيّمة للفرد والاقتصاد بشكل عام",0,2022-02-19 22:40:59+00:00,0
158,"@Tmemian الامور المالية ودك تكون واكي فيها..

خله للحوالات البسيطة او وسترن يونيون او استغلال عروض.. الخ

بس الشغل الثقيل للثقال.. وعموما اس تي سي باي بيتفوق بس بيحتاج وقت طويل نسبياً لين يكتسبون خبرة ومتانة انظمة",0,2022-02-19 22:24:31+00:00,0
159,RT @_Rir0: @stcpay_ksa كفاية سرقتونا وكل ماندق نرفع لك معاملة 5 موظف يرفع معاملة وماشفنا منكم شيء هاتي فلوس ونحول ع @urpay_sa  ياجماعة لحد…,0,2022-02-19 21:27:56+00:00,3
160,@stcpay_ksa سويت حوالتين بينهم خمس دقايق من حسابي البنكي الى حساب اس تي سي باي، انودع في المحفظة فقط حوالة وحدة! و صار لي طول اليوم اتصل عليكم ولا من مجيب! @SAMAcares,1,2022-02-19 21:24:39+00:00,1
161,RT @_Rir0: @stcpay_ksa كفاية سرقتونا وكل ماندق نرفع لك معاملة 5 موظف يرفع معاملة وماشفنا منكم شيء هاتي فلوس ونحول ع @urpay_sa  ياجماعة لحد…,0,2022-02-19 21:16:33+00:00,3
162,@stcpay_ksa كفاية سرقتونا وكل ماندق نرفع لك معاملة 5 موظف يرفع معاملة وماشفنا منكم شيء هاتي فلوس ونحول ع @urpay_sa  ياجماعة لحد يصدق الحرامية اس تي سي باي حولو او باي افضل وعندهم مميزات رجعو حلالنا ونحذف تطبيقكم اللي يجيب المرض,1,2022-02-19 21:13:04+00:00,3
163,@AZK_SA لي ٢٧٠٠ ريال اضفتها لتطبيق اس تي سي باي وانخصمت من حسابي البنكي الفلوس وما انضافت للتطبيق لليوم ولا يردوا لا الخاص ولا العام ولا بالتطبيق.. جداً تصرفهم سيء بغض النظر عن الخلل الي عندهم ومدري هل بتوصل أو لا,0,2022-02-19 21:10:33+00:00,0
164,مدري كيف هيئة الإتصالات @CITC_SA و البنك المركزي السعودي @SAMA_GOV   يرخصون لشركة الاتصالات بخدمة اس تي سي باي @stcpay_ksa  في حين لا يمكن ائتمانهم على أموال المستخدمين ولا يتجاوبون بطريقة مناسبة مع مشاكلهم #الحل_مطلوب والبديل موجود @urpay_sa,0,2022-02-19 20:53:10+00:00,1
165,"RT @saadineur: اس تي سي باي @stcpay_ksa متعطل له كم يوم. 

نتفهم المشاكل التقنية، لكن غير مقبول ان تتعطل خدمة اي شركة على سطح الكره الارضية…",0,2022-02-19 20:51:15+00:00,5
166,RT @Turkii_Aj: @AZK_SA والى الحين اس تي سي باي  مشكلتهم ماخلصت انتظر اسحب الرصيد واحول الى @urpay_sa,0,2022-02-19 20:15:52+00:00,1
167,"@stcpay_ksa الدعم والمساعدة فقط بيدلك على طرق التحويل ويشرح طرقها  
انا حولت  الف ريال وخصمت من البنك وماوصلت لل اس تي سي باي  كم تحتاج وقت للوصول  وفي حال عدم وصولها نراجع من؟؟",1,2022-02-19 19:17:05+00:00,1
168,@stcpay_ksa وين فلوسي حولت  من حسابي راجحي الى اس تي سي باي مبلغ ١٢٩٠ لها ٤ ايام اراسلكم خاص ماتردو عيب عليكم نبغا فلوسنا عطلتونا ياناس,0,2022-02-19 18:35:22+00:00,0
169,@AppMrsool شوفو لنا حل مع اس تي سي باي نحن موقفين من يوم الاربعاء وش السالفه للصراحه نظامهم وتعملهم زين ولانقدر نغير غيره وغيركم بس وش الي صار الله اعلم وربي من يوم الاربعاء ونحن موقفين ومطفرين,1,2022-02-19 18:34:41+00:00,0
170,@stcpay_ksaحولت من اس تي سي باي الى حسابي ببنك ساب من الساعه 11 لحد الان ماوصلت ودقيت ع الهاتف حقكم ورفع طلب من العصر وماوصلت عطوني حل نبغى فلوسنا,0,2022-02-19 18:08:23+00:00,0
171,@B_ye05 السعي والمشوره ٣٠ ريال على اس تي سي باي,0,2022-02-19 17:19:17+00:00,0
172,@HungerStation @SaudiExports مرحبا هنقرستيشن  لي يمكن اسبوع وما وصلت الفلوس تبع التوصيل تم التواصل مع اس تي سي باي قالو يرجا مراجعه المحول و تم التواصل مع دعم هنقر قالو تم التحويل ما حد ير الا بعد يومين او ثلاثه الان انا وش اسوي الفلوس حقي وينها حرام عليكم راح تتحاسبون عليها والله,0,2022-02-19 17:06:35+00:00,0
173,@Beautif85838432 @AZK_SA وين تتكلم يالحبيب! قسم منت داري اش الهرجة! الرجال ما يتكلم عن stc خدمة الاتصال! عندهم شركة اسمها اس تي سي باي حقت مدفوعات زي البنك.. محفظه رقميه,0,2022-02-19 16:24:37+00:00,0
174,@AZK_SA الراجحي افضل سينجح لان يحل مشكله سحب المبلغ بسرعه  معاناه اس تي سي باي,0,2022-02-19 16:16:55+00:00,0
175,@AZK_SA Urpay استخدمته يعلق ويقول خطا الرقم السري وهوا صح اس تي سي باي عشان بس تعطل مره وحده بالعمر انا عندي اس سي باي افضل منه بكثير حتى لو ١ بالميه اس تي سي باي افضل,1,2022-02-19 16:10:07+00:00,0
176,حولت فلوس من باي بال الى بطاقتي في اس تي سي باي وياخذ الموضوع ٧ ايام وللحين ما وصلت فلوسي للمحفظه التحويل كان بتاريخ ١٢ فبراير @stcpay_ksa,2,2022-02-19 15:34:41+00:00,0
177,@stcpay_ksa @AppMrsool  عندي حوالات عندكم يامرسول وكان عذركم اس تي سي متعطل الحين نضام اس تي سي باي بالكامل اشتغل متى تحولون المبالغ,0,2022-02-19 15:19:08+00:00,0
178,@AZK_SA والى الحين اس تي سي باي  مشكلتهم ماخلصت انتظر اسحب الرصيد واحول الى @urpay_sa,1,2022-02-19 14:31:11+00:00,1
179,RT @fatimah5p: @1815_leedoo @stcpay_ksa مارجع شي والحوالات الا حولتها من اس تي سي باي لبنك الرياض ماوصلت من ٣ ايام,0,2022-02-19 14:19:31+00:00,1
180,@1815_leedoo @stcpay_ksa مارجع شي والحوالات الا حولتها من اس تي سي باي لبنك الرياض ماوصلت من ٣ ايام,2,2022-02-19 14:17:33+00:00,1
181,RT @aljo0ohra_: بعد اللي صار للناس مع اس تي سي باي صار ضروري الواحد يحط له مبلغ مصروف على جنب لمثل هالايام ، الله يعينهم 🥲,0,2022-02-19 14:15:00+00:00,13
182,"@stcpay_ksa تم تحويل مبلغ من حسابي في هنقرستيشن على اس تي سي باي
ولم يصلني المبلغ حتى هذه اللحظة",0,2022-02-19 13:54:27+00:00,0
183,RT @aljo0ohra_: بعد اللي صار للناس مع اس تي سي باي صار ضروري الواحد يحط له مبلغ مصروف على جنب لمثل هالايام ، الله يعينهم 🥲,0,2022-02-19 13:36:55+00:00,13
184,"@jacobia0 @halfbaldhead اس تي سي باي ميزته يعطيك كاش باك بنسبه 
وفيه عروض يعطون كاش باك بنسبه كبيره 
عشان كذا مرغوب",0,2022-02-19 13:27:51+00:00,0
185,"@stcpay_ksa الووو الفلوس وين ما وصلت للحين ارسلت حواله ب ٨٠٠٠ من حساب راجحي ل اس تي سي باي وما وصلت صار لها ٥ ايام 
لا تقولي روح للتطبيق وراسلنا من هناك واعمل بداء محادثه لانه سويتها ٢٠  مره ماحد يرد",1,2022-02-19 13:18:06+00:00,0
186,@aljo0ohra_ كيف احول من البنك الاهلي الى اس تي سي باي,0,2022-02-19 12:37:27+00:00,0
187,@stcpay_ksa عندي لكم تطبيق افضل من اس تي سي باي .. واللي يميزه ان الكاش باك ١٪,0,2022-02-19 12:23:29+00:00,0
188,اس تي سي باي ترى ما صرت صيانه !! خلاص يكفي ارجعوا افتحوه 🤬,0,2022-02-19 11:16:25+00:00,0
189,@abnmusaad اس تي سي باي تسجلت كبنك رقمي ولا تعتبر تابع للاتصالات الله يصلحك وهذا ليس دفاعا عنهم لاني متضرر .. لكن الهبد فيما لا تعرف ليس من المروءة,0,2022-02-19 11:14:34+00:00,0
190,@Rollenaa انا اقول كل واحد يحط رقمه ويكون الدعم اس تي سي باي واحلى سعوده ل الدعم,1,2022-02-19 11:00:21+00:00,0
191,أول ما زان اس تي سي باي على طول رحت أشيّك على ثروتي الـ ١٩.١٧ريال💜,0,2022-02-19 10:59:51+00:00,0
192,"لاحول ولاقوة الا بالله . الواحد يلاقيها من اس تي سي باي ولا من تويتش . 
لله يامحسنين 💀 https://t.co/fpaKGuSaxp",0,2022-02-19 10:29:22+00:00,0
193,مدري من المتخلف اللي يعتمد عليهم بشكل كلي… وش مقصر فيه تطبيق البنك… وايش المميز عند اس تي سي باي وماهو موجود في البنوك؟ https://t.co/LCGov5PNXr,0,2022-02-19 10:24:05+00:00,0
194,@stcpay_ksa انا اتكلم عن شيء حضرتها بنفسي في تطبيق اس تي سي باي لا يعلى عليه خدمات سريعه وموثوقه ودقه في الميعاد وبرضه خدمه يتجاوبوا مع العميل على طول يحلوا مشكله العميل شكرا اس تي سي باي نتمنى لكم التوفيق والنجاح وان شاء الله نراكم على ارض الواقع بانشاء اكبر بنك في الشرق الاوسط,0,2022-02-19 10:13:30+00:00,0
195,RT @aljo0ohra_: بعد اللي صار للناس مع اس تي سي باي صار ضروري الواحد يحط له مبلغ مصروف على جنب لمثل هالايام ، الله يعينهم 🥲,0,2022-02-19 10:13:10+00:00,13
196,RT @aljo0ohra_: بعد اللي صار للناس مع اس تي سي باي صار ضروري الواحد يحط له مبلغ مصروف على جنب لمثل هالايام ، الله يعينهم 🥲,0,2022-02-19 10:09:11+00:00,13
197,@stcpay_ksa نتمنى لكم التوفيق والنجاح اس تي سي باي المحفظه الرقميه اس تي سي باي نمبر 1 في الشرق الاوسط وشكرا على خدماتكم التي تقدمها الخدمات لا محدوده من جهه والانجاز تحياتي لكم  اتمنى لكم التوفيق والنجاح خدمات اس تي سي باي لا يعلى عليها من جهه السرعه والثقه,0,2022-02-19 09:59:03+00:00,0
198,كم مستخدم قرر يسحب على اس تي سي باي بعد الحركة الأخيرة؟ يستاهلون.,0,2022-02-19 09:33:40+00:00,0
199,"@aljo0ohra_ اس تي سي ماوثقنا فيهم بفواتيرهم تبون نحط فلوسنا عندهم والله اللي يعتمد عليهم بالفلوس انه بدون مخ
وش مقصره بطاقات البنك والابل باي",6,2022-02-19 09:28:30+00:00,0
200,RT @aljo0ohra_: بعد اللي صار للناس مع اس تي سي باي صار ضروري الواحد يحط له مبلغ مصروف على جنب لمثل هالايام ، الله يعينهم 🥲,0,2022-02-19 09:26:46+00:00,13
201,"RT @saadineur: اس تي سي باي @stcpay_ksa متعطل له كم يوم. 

نتفهم المشاكل التقنية، لكن غير مقبول ان تتعطل خدمة اي شركة على سطح الكره الارضية…",0,2022-02-19 09:20:07+00:00,5
202,بعد اللي صار للناس مع اس تي سي باي صار ضروري الواحد يحط له مبلغ مصروف على جنب لمثل هالايام ، الله يعينهم 🥲,134,2022-02-19 09:17:06+00:00,13
203,RT @iem10r: @AppMrsool يعني ايش هالكلام بيتوقف التعامل مع اس تي سي باي ولا كيف والله محنا فاهمين اي حاجه https://t.co/ExbnS9KvBR,0,2022-02-19 09:02:08+00:00,1
204,@AppMrsool السلام عليكم... لماذ لم تقومو بتحويل مبالغ المناديب المتاخره... رغم شغل اس تي سي باي بكفاءه؟؟,0,2022-02-19 08:52:52+00:00,0
205,"@AppMrsool السلام عليكم
لقد تم عمل اس تي سي باي مره اخري... لماذا لم تحولو فلوس المناديب  الي الان",0,2022-02-19 08:39:10+00:00,0
206,@stc حولت راتب الخدامه على اس تي سي باي على اساس احوله لها من بكرى ويوم دخلت لقيت البرنامج معلق ويوم اتصلت تقول الموظفه مافيه وقت محدد علشان يفتح قلت وش الحل قالت ارفعي شكوى يعني ماعندكم نيه ترجعون فلوسنا على طول تبوننا نشتكي؟!!!! @CITC_SA وش الحل,0,2022-02-19 08:32:15+00:00,0
207,RT @Satoshi_lll: عندنا بالسعوديه QR National code standards .. كثير تطبيقات مثل اس تي سي باي ومحافظ البنوك والفنتك قربت تنتهي.. لاكن ايش ال…,0,2022-02-19 07:39:09+00:00,32
208,"@stcpay_ksa لايزال نظام شركة الاتصالات موجود في محفظة اس تي سي بآي وهو عدم اهتمام بالاقات للتحديث وبدون اخبار العملاء لديي رصيد وانا بالمستفى و اتفاجئ ان لا تعمل بطاقتي شكواي ل بنك النقد السعودي أولا @SAMA_GOV 
نحن مواطنين جميعنا تضررنا من يآخذ حقنا ويعوضنا من هذا الإجراء بالجودة @urpay_sa https://t.co/iMAcLsm7wx",1,2022-02-19 07:38:24+00:00,0
209,"RT @saadineur: اس تي سي باي @stcpay_ksa متعطل له كم يوم. 

نتفهم المشاكل التقنية، لكن غير مقبول ان تتعطل خدمة اي شركة على سطح الكره الارضية…",0,2022-02-19 07:24:03+00:00,5
210,"تحدي العمالقة في الأعطال وتعطيل مصالح الخلق.
اس تي سي باي vs الراجحي كابيتال 
لي يومين ما اقدر استخدم شبكة ولا تطبيق ومصالحي معطلة..
😭😭#stc_pay #stcpay_رجعي_فلوس_الناس",0,2022-02-19 07:00:15+00:00,0
211,والحل الحين مع اس تي سي باي !,1,2022-02-19 06:19:51+00:00,0
212,والله يا اني اس تي سي باي اكلونا منكح تاريخي 😫,1,2022-02-19 06:19:44+00:00,0
213,"RT @XB_CARDS: متجر للاعبين إكسبوكس💚!
أول وأضخم متجر .. إشتراكات العاب تطبيقات اخرى كلها متوفرة في مكان واحد 💥

https://t.co/jr62cwKkht هنا…",0,2022-02-19 05:39:37+00:00,2
214,@Mohamed_1813 @stcpay_ksa قدرت تحول فلوسك من اس تي سي باي ل يور باي ؟؟؟؟؟؟؟,1,2022-02-19 05:12:27+00:00,0
215,"RT @saadineur: اس تي سي باي @stcpay_ksa متعطل له كم يوم. 

نتفهم المشاكل التقنية، لكن غير مقبول ان تتعطل خدمة اي شركة على سطح الكره الارضية…",0,2022-02-19 05:05:34+00:00,5
216,"متجر للاعبين إكسبوكس💚!
أول وأضخم متجر .. إشتراكات العاب تطبيقات اخرى كلها متوفرة في مكان واحد 💥

https://t.co/jr62cwKkht هنا ✨

نقبل طرق الدفع 💳:
جميع بنوك السعودية، مدى، فيزا، ماستركارد، باي بال، كي نت، بطايق سوا، أبل باي، اس تي سي باي",7,2022-02-19 04:58:50+00:00,2
217,"احد عنده خبر زين على هالصبحيه ؟؟
مواتر و ولعت وسط البحر 
دراهم الشعب في تويتش و علقوها 
و دراهم اس تي سي باي معلقه 

شباب اي خبر حلو منا والا ومنا تكفون 🥲",11,2022-02-19 03:33:27+00:00,0
218,@yosef8113 @stcpay_ksa @urpay_sa مميزاتها مثل أس تي سي باي بضبط وعاد فيه مزايا احلا تقدر تدفع للمطاعم اللمتاجر  وتحوال وكل شي فيها حمل التتطبيق من المتجر هذا اسمه في المتجر Urpag,0,2022-02-19 03:31:08+00:00,0
219,RT @Hadisbak: @SHH5944 @stcpay_ksa @Ra7eemC @urpay_sa تابع للراجحي وأفضل بكثير من اس تي سي باي,0,2022-02-19 03:22:54+00:00,1
220,@stcpay_ksa والله العضيم خلاص هذي طلاق اس تي سي باي محتاج بشد الحاجه وانتو مقدرتو تحلو الموضوع بأسرع وقت شباب انصحكم @urpay_sa  والله جدااا روعه شكرا لكم بصدق,3,2022-02-19 01:01:41+00:00,0
221,@jay69v @nas_2033 @AppMrsool انا مستخدم الاهلي من زمان وش دخل اس تي سي باي,0,2022-02-19 00:41:39+00:00,0
222,@SHH5944 @stcpay_ksa @Ra7eemC @urpay_sa تابع للراجحي وأفضل بكثير من اس تي سي باي,0,2022-02-19 00:37:17+00:00,1
223,اس تي سي باي لو مايطلقون سراح فلوسي بيقوم بقس.,0,2022-02-18 23:25:22+00:00,0
224,@urpay_sa @Hootgo1 جاري الان فتح الحساب وحذف اس تي سي باي,0,2022-02-18 23:25:17+00:00,0
225,"RT @saadineur: اس تي سي باي @stcpay_ksa متعطل له كم يوم. 

نتفهم المشاكل التقنية، لكن غير مقبول ان تتعطل خدمة اي شركة على سطح الكره الارضية…",0,2022-02-18 23:18:39+00:00,5
226,"اس تي سي باي @stcpay_ksa متعطل له كم يوم. 

نتفهم المشاكل التقنية، لكن غير مقبول ان تتعطل خدمة اي شركة على سطح الكره الارضية بشكل كامل لاكثر من ساعه (اقصى حد)، فكيف لعدة ايام ومن شركة ملياريه. 

لرواد الاعمال، وسعوا صدوركم اذا طاحت انظمتكم لبعض الوقت 😂😂 https://t.co/SWVK8Otux6",3,2022-02-18 23:13:58+00:00,5
227,RT @honeybunys: #STCPAY اس تي سي باي متى تنقذونا 🥲 https://t.co/vRrB6IUUAp,0,2022-02-18 22:42:19+00:00,5
228,اس تي سي باي زقوا بها بصراحه,1,2022-02-18 22:39:19+00:00,0
229,"للأمانة تعليق اس تي سي باي كل هاذي الأيام سبب ضرر و أفقدني الثقة في التطبيق وكثير يمدحون تطبيق منافس و يقدم خدمات و عروض أفضل.

أتمنى اس تي سي باي، يتعلمون من هاذي الغلطة و ما تتكرر.

جاري إغلاق الحساب وحسبي الله ونعم الوكيل",0,2022-02-18 21:47:04+00:00,0
230,@Ahmad__Aldajani @Ahmed_Q @stcpay_ksa @urpay_sa انا مثلك والله انتظر بس تنتهي صيانة تطبيق اس تي سي باي واحول كل اللي فيه لـurpay,1,2022-02-18 21:24:03+00:00,0
231,@ahmad_neyazii تقلي اس تي سي باي؟ https://t.co/UOEgccI0NJ,1,2022-02-18 20:44:09+00:00,0
232,@AppMrsool يعني ايش هالكلام بيتوقف التعامل مع اس تي سي باي ولا كيف والله محنا فاهمين اي حاجه https://t.co/ExbnS9KvBR,3,2022-02-18 20:30:46+00:00,1
233,@stcpay_ksa معقوله و هل يعقل تطبيق اس تي سي باي من الأفضل..إلى الأسوء ☹,0,2022-02-18 20:28:18+00:00,0
234,@Ziyad1950 @Fahad_al7arbi_8 @ask__jeddah1 اعتقد يقصد اس تي سي باي... لانه انا لمن أحول من حسابي ال اس تي سي خارج وقت الدوام الرسمي توصل اليوم الثاني,0,2022-02-18 20:19:35+00:00,0
235,اس تي سي باي كم له معلق خير ابي فلوسي رجعوها,0,2022-02-18 20:02:17+00:00,0
236,"طرف علم
اس تي سي باي 📉📉",0,2022-02-18 19:45:09+00:00,0
237,اس تي سي باي مالقوا يسوون صيانة ألا اليوم 😡,0,2022-02-18 19:43:09+00:00,0
238,"وش صاير على اس تي سي باي stcpay ؟
#تاسي",2,2022-02-18 19:37:05+00:00,0
239,اس تي سي باي والراجحي المالية ما يشتغلون لا يكون العلم فيه شيء 😑,0,2022-02-18 18:08:43+00:00,0
240,"@Saudi_Eagle262 @stcpay_ksa @urpay_sa كاش باك اس تي سي 0.5%
كاش باك يور باي 1%

يور باي تحويل دولي كاش باك 5% https://t.co/WYdpS1Msxt",0,2022-02-18 17:52:16+00:00,0
